filename,sample_rate,duration_seconds,channels,bit_depth,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,tempo,zero_crossing_rate_mean,zero_crossing_rate_std
a0024.wav,2000,20.689,1,PCM_16,161.62732174975488,23.350651882803355,196.0494854583219,13.087496127364783,78.125,0.07655164930555555,0.011845907424808554
a0025.wav,2000,31.138,1,PCM_16,70.79356580069283,11.52592474223095,105.36972268131085,17.700199060614292,78.125,0.03790983606557377,0.005650557794438762
a0026.wav,2000,35.5965,1,PCM_16,115.11781658764095,58.55413800258503,160.41841581215937,51.576737065550724,234.375,0.04369070870535714,0.007464584077359361
a0027.wav,2000,31.138,1,PCM_16,86.43291348090996,21.560647278382106,110.43068691031212,29.741238770233334,78.125,0.0465788294057377,0.019511083716940904
a0028.wav,2000,30.8595,1,PCM_16,94.16569853344127,44.78101126662732,128.61055168667065,42.97765102533889,234.375,0.038844589359504134,0.005139936539930459
a0029.wav,2000,30.72,1,PCM_16,114.82571595439309,46.5292269022207,145.36297256211026,45.728312156053875,78.125,0.042310982696280995,0.005061035402033252
a0030.wav,2000,36.2235,1,PCM_16,109.13791784120849,42.16984722685883,155.52990861441583,34.91938895497504,78.125,0.0426971005721831,0.017527669895937445
a0031.wav,2000,35.5965,1,PCM_16,146.5439987497792,24.192771004788025,196.9215956876346,24.521653455671814,78.125,0.08081752232142857,0.01865806618164359
a0032.wav,2000,35.666,1,PCM_16,86.7273765104159,11.647222948403652,132.67991967095156,21.303929613833528,58.59375,0.04153180803571429,0.005542052547390552
a0033.wav,2000,35.666,1,PCM_16,155.42311671147468,42.25381754810336,227.79918021661476,41.03252591929111,234.375,0.07042061941964285,0.012707656775552325
a0034.wav,2000,30.581,1,PCM_16,94.72170177096473,22.5720923947446,133.47536472758333,26.37627919572624,234.375,0.044356282552083334,0.0076620222463739274
a0035.wav,2000,28.9825,1,PCM_16,108.78497456283691,33.29640735070738,172.83719034067738,21.886994161409888,234.375,0.048828125,0.00744655236740574
a0036.wav,2000,35.9445,1,PCM_16,153.6403466474494,45.21368837927915,210.73296232600097,36.026004608999,58.59375,0.09004460328014184,0.01848292602777279
a0037.wav,2000,35.736,1,PCM_16,80.44982639914942,28.192562515567904,138.72680027278616,39.144509805447335,234.375,0.036575753348214286,0.006811453789829356
a0038.wav,2000,34.63,1,PCM_16,100.82608317226494,23.580466739376092,151.14922020587395,36.29016482435449,78.125,0.04044476677389706,0.0052903761900065915
a0039.wav,2000,30.72,1,PCM_16,167.98483429388259,91.62446149318974,188.48224636063335,52.24920557933345,234.375,0.05254067665289256,0.029565374910807164
a0040.wav,2000,35.666,1,PCM_16,118.31920905373252,23.302416373638646,150.47868529249183,21.52748902765287,78.125,0.03997279575892857,0.006695028794536562
a0041.wav,2000,35.109,1,PCM_16,129.43328483993182,45.961430001498826,200.1638743239486,35.461498863184836,58.59375,0.046103657155797104,0.006883240133977797
a0042.wav,2000,36.1535,1,PCM_16,97.74348143897262,11.689740505654811,163.38006735734757,16.894316422346428,78.125,0.060914805237676055,0.013990432662660935
a0043.wav,2000,35.5965,1,PCM_16,84.46179561283239,11.194008481277924,105.82201486232445,18.74432833295979,78.125,0.04055524553571429,0.00434220279553893
a0044.wav,2000,30.6505,1,PCM_16,190.79171916056973,18.80833273334609,272.19471507702724,22.419907537873964,234.375,0.10999755859375,0.014452762427378786
a0045.wav,2000,35.875,1,PCM_16,114.2140728433086,8.42008892222091,138.85953896182008,31.950393025480707,58.59375,0.05992700022163121,0.008712714357968518
a0046.wav,2000,35.736,1,PCM_16,82.75913006797317,16.73832841973286,110.96700443448026,33.1332723387149,78.125,0.038431222098214285,0.010056781397669948
a0047.wav,2000,35.5965,1,PCM_16,333.02846073403003,190.3924578184565,230.46141383541885,68.418509515545,234.375,0.2997384207589286,0.21827165276680482
a0048.wav,2000,36.2235,1,PCM_16,78.18404333726042,11.764728450779876,136.59838834788548,19.762026947893094,78.125,0.04365647007042254,0.006224295972614936
a0049.wav,2000,30.8595,1,PCM_16,95.75958222766832,22.58251765860662,143.88287450821826,22.29682510490319,234.375,0.04364265883264463,0.00985925227628119
a0050.wav,2000,30.6505,1,PCM_16,58.35212954569975,11.975579038834894,79.41585924767315,21.029646855925208,234.375,0.032242838541666666,0.003529462543861927
a0051.wav,2000,35.5965,1,PCM_16,136.6107105969623,26.831464559500674,204.5904545495694,20.026275872131187,78.125,0.046487862723214285,0.007752651716505777
a0052.wav,2000,35.736,1,PCM_16,111.0683099359846,23.494473734510255,181.29418018390754,26.18808843133871,234.375,0.07964564732142858,0.011350995465918534
a0053.wav,2000,35.875,1,PCM_16,71.70268232425948,23.133781678282386,112.97419453907023,32.87129966021955,234.375,0.03161361369680851,0.004104416103778933
a0054.wav,2000,35.666,1,PCM_16,116.8137026411381,20.46392960667779,187.06989628250412,24.466936197897134,78.125,0.049323381696428574,0.009946700443407987
a0055.wav,2000,35.666,1,PCM_16,61.38627455239052,4.261131389763218,66.5283921765727,12.538097426823107,117.1875,0.038839285714285715,0.004711479045112085
a0056.wav,2000,30.79,1,PCM_16,117.57256910850364,51.11862453095207,175.1704475217456,43.32016131254589,234.375,0.0466288416838843,0.01057844645454015
a0057.wav,2000,35.9445,1,PCM_16,79.63543876441715,12.252222212514397,94.35982143102146,16.90558464933929,78.125,0.04053773271276596,0.0039413576053235365
a0058.wav,2000,20.6195,1,PCM_16,106.59672098859004,21.49015117889757,169.39478196038502,21.73114391358699,234.375,0.04163049768518518,0.00891468179495485
a0059.wav,2000,35.666,1,PCM_16,80.05692902192602,16.335896761265474,121.44421404370283,16.454287336440956,58.59375,0.038051060267857144,0.005153174488690507
a0060.wav,2000,35.666,1,PCM_16,115.54204419782504,16.989317012740862,143.48137362443282,25.454368220759296,234.375,0.06682826450892858,0.008417559825618282
a0061.wav,2000,30.79,1,PCM_16,81.26992656615973,34.23944389380594,108.00024614106194,47.01787362561496,78.125,0.03747659478305785,0.004538687520291099
a0062.wav,2000,36.084,1,PCM_16,88.38623276798599,15.636014700050902,113.96154635676339,20.816884366955613,78.125,0.04034380540780142,0.0051272545633019445
a0063.wav,2000,35.666,1,PCM_16,144.7123264982917,24.31208743188455,221.31953263842027,30.183143415698037,234.375,0.06640973772321429,0.014108165459017864
a0064.wav,2000,35.5965,1,PCM_16,95.46001714393356,11.535207803190836,155.09438451845142,23.423518954155796,78.125,0.036317661830357145,0.0054345969034706185
a0065.wav,2000,35.736,1,PCM_16,97.48969567610573,15.602910623912999,154.34731279317228,21.289644748200345,58.59375,0.054938616071428574,0.006726059524540993
a0066.wav,2000,35.5965,1,PCM_16,105.54931796936869,30.9988666790965,161.78009708992707,32.275545681675275,234.375,0.04842354910714286,0.0068286948581081485
a0067.wav,2000,20.8285,1,PCM_16,161.48936949292826,35.89675985111702,198.97058263806744,34.24592408865673,78.125,0.06460794588414634,0.010395242087078694
a0068.wav,2000,35.736,1,PCM_16,121.7188753822426,87.18802703741152,142.36116941033876,56.32268138689701,234.375,0.04603445870535714,0.011575615687937758
a0069.wav,2000,30.999,1,PCM_16,104.19330579892812,42.8580246389629,141.63748478459692,46.295852506382246,78.125,0.03821801357581967,0.009133843897565504
a0070.wav,2000,30.79,1,PCM_16,68.82821075096355,6.751996150701267,87.23126966760476,13.503778717179953,58.59375,0.035862441890495866,0.004638597713946417
a0071.wav,2000,29.6295,1,PCM_16,117.01347473894442,47.274134276761096,150.23391419748987,47.869956031518754,78.125,0.051336880387931036,0.014878411030396383
a0072.wav,2000,36.293,1,PCM_16,71.78740069385948,8.658643752560426,93.523436398142,14.857846517792733,78.125,0.03617407570422535,0.004947881851459075
a0073.wav,2000,35.666,1,PCM_16,168.69260783685547,44.34036367770306,246.21818726581063,32.66380909846883,78.125,0.06552385602678572,0.01869412192388788
a0074.wav,2000,35.5965,1,PCM_16,89.44195318675145,14.198639784085223,155.96963771246874,24.859239977008627,78.125,0.044412667410714285,0.010311189283919444
a0075.wav,2000,35.736,1,PCM_16,128.88960571673064,57.221095120067176,188.11644527361332,41.589875721725825,234.375,0.060648018973214285,0.0391577511443483
a0076.wav,2000,35.666,1,PCM_16,82.38991528745139,15.895630631703941,133.95357107696697,20.52730155673218,234.375,0.04282924107142857,0.006311140924256429
a0077.wav,2000,35.736,1,PCM_16,85.53833090180272,39.286834130863305,132.26813584355483,46.43061699758563,78.125,0.037520926339285714,0.0085305146856273
a0078.wav,2000,35.736,1,PCM_16,173.34988987616347,52.04292998288255,254.1142859321638,45.99611508110563,58.59375,0.07317243303571429,0.01815991533260539
a0079.wav,2000,30.6505,1,PCM_16,101.54492361647245,33.1657215107864,144.4778142091841,33.6593616768617,78.125,0.041121419270833334,0.006116257316549809
a0080.wav,2000,30.999,1,PCM_16,83.27417261447992,8.586622861466672,93.93116850340138,12.168495654666263,78.125,0.041163710297131145,0.005108486141733665
a0081.wav,2000,35.666,1,PCM_16,90.61348722104152,24.972896520595874,122.37731379122997,35.17132346712841,78.125,0.04154227120535714,0.006565798976614736
a0082.wav,2000,30.6505,1,PCM_16,181.30172940399424,40.44375781486678,242.74926006377382,26.179982843970677,234.375,0.10569254557291667,0.027129937385704458
a0083.wav,2000,35.666,1,PCM_16,77.91072660336616,21.05096144533605,128.8348932457633,30.61543923273488,78.125,0.032125418526785715,0.0036788107017760377
a0084.wav,2000,30.79,1,PCM_16,114.53538344121486,39.222182310138706,160.10674889489454,31.693638685775124,78.125,0.04399777246900827,0.00956003768871847
a0085.wav,2000,30.8595,1,PCM_16,70.4106150242464,8.09589916369566,83.64843162998736,18.339943422669922,78.125,0.037186047262396695,0.004558063818730325
a0086.wav,2000,36.2235,1,PCM_16,104.51748101455524,33.278505244449406,138.48515033920782,40.302677893262924,234.375,0.04030727332746479,0.006629343246035338
a0087.wav,2000,20.6195,1,PCM_16,77.97491140667587,5.732606291238652,123.02608847823,15.326181832540076,78.125,0.03899619020061729,0.004056152345143112
a0088.wav,2000,36.0145,1,PCM_16,118.41734985188016,22.888828866756903,145.85324176228005,23.088965892951705,78.125,0.06457779255319149,0.015591893856496432
a0089.wav,2000,20.968,1,PCM_16,147.22098575163187,10.867196062343575,230.18142749680015,13.0518825410302,78.125,0.07471894054878049,0.009433352481829404
a0090.wav,2000,20.4105,1,PCM_16,80.84050028503904,9.830818481204561,129.10224269966886,12.538546691558208,78.125,0.034197998046875,0.004051148437514596
a0091.wav,2000,30.6505,1,PCM_16,112.97533584296049,18.365524246904254,129.7002037296781,21.361749306361503,58.59375,0.05191650390625,0.007599054255325691
a0092.wav,2000,35.875,1,PCM_16,136.47417824836316,43.267821043230185,172.37007494561274,38.66927767870962,234.375,0.06290516954787234,0.01024804345867481
a0093.wav,2000,30.72,1,PCM_16,93.17464179763662,25.583985513413925,123.42726974522192,29.572920741286747,234.375,0.04192762138429752,0.00577706086958774
a0094.wav,2000,35.666,1,PCM_16,99.99468317535185,15.78166175237368,133.51554003475349,16.9430143709587,78.125,0.051754324776785716,0.008201400976046089
a0095.wav,2000,35.5965,1,PCM_16,112.29910678132505,22.480857403383904,151.29345779209797,23.259887164884972,78.125,0.04767368861607143,0.00917586703851173
a0096.wav,2000,35.666,1,PCM_16,148.52528187920274,56.897139160553515,233.01900310377167,47.169285513113856,234.375,0.06248953683035714,0.0147934447397912
a0097.wav,2000,35.666,1,PCM_16,92.58332023634583,19.53492544405359,134.18786821428554,27.785765345133434,234.375,0.04283272879464286,0.008611935852010531
a0098.wav,2000,28.5425,1,PCM_16,146.16870927763907,36.42554953353027,177.66584321145024,42.66349924683488,78.125,0.09626552036830358,0.040515797416836974
a0099.wav,2000,35.666,1,PCM_16,88.98651055622149,17.966428772507644,120.2737502741228,17.253701568355996,58.59375,0.03392159598214286,0.004273285099536123
a0100.wav,2000,20.6195,1,PCM_16,191.3066685009921,37.24178501898991,252.30426528404246,32.03438961214958,234.375,0.09661940586419752,0.018828906943517902
a0101.wav,2000,35.8055,1,PCM_16,79.1356566500098,12.891417610737156,123.13779846175181,14.868600882255366,78.125,0.030793108258928573,0.0037100244826878174
a0102.wav,2000,35.5965,1,PCM_16,81.67111191139436,18.106478819012576,121.5166695343145,31.96533468603636,78.125,0.03568289620535714,0.005465406947499472
a0103.wav,2000,20.898,1,PCM_16,126.54296211629935,32.79757587063897,204.69441295706895,23.78982940308924,78.125,0.05300828887195122,0.010184511741333491
a0104.wav,2000,20.6195,1,PCM_16,70.96328794162453,13.881753320797664,105.62293793707211,28.87268621681363,234.375,0.03591579861111111,0.003800841989613063
a0105.wav,2000,35.2425,1,PCM_16,219.48443916003652,164.0187528786894,192.40356593371226,62.27229912804008,234.375,0.16291610054347827,0.18699503041742516
a0106.wav,2000,35.666,1,PCM_16,100.73329132636293,23.75871515434189,160.67442889276958,22.755663687793316,234.375,0.04282924107142857,0.007666234596305588
a0107.wav,2000,36.293,1,PCM_16,111.60622051600173,28.436041108935964,153.24186446500684,29.762333578717996,78.125,0.04623198173415493,0.010540920993667532
a0108.wav,2000,32.4845,1,PCM_16,99.91681100727799,15.974023444184056,147.62691022268797,17.023566505621396,234.375,0.047832338828740155,0.006670929697576706
a0109.wav,2000,30.6505,1,PCM_16,99.73541368382976,12.185244927175034,106.65116278563228,18.52643785878679,78.125,0.04458821614583333,0.005474408567661289
a0110.wav,2000,35.5965,1,PCM_16,94.18030347796223,18.701792912023592,144.6287123444907,24.00020963436049,78.125,0.03672572544642857,0.004214838107208234
a0111.wav,2000,35.666,1,PCM_16,164.91226649207746,20.47667060776513,243.34583291922186,16.90752336389967,234.375,0.06608189174107143,0.008570018692094325
a0112.wav,2000,36.1535,1,PCM_16,123.41066801747627,18.279086263727887,164.9582118256988,17.120117331236877,78.125,0.06290231624119719,0.013780532729039365
a0113.wav,2000,36.1535,1,PCM_16,99.78475309838093,47.315818358464874,167.9897433155388,44.48708689194728,78.125,0.04416538292253521,0.006964071576715895
a0114.wav,2000,35.736,1,PCM_16,107.172565859252,24.79255135859798,149.168583463578,23.362230052442083,78.125,0.040628487723214285,0.00670196576749467
a0115.wav,2000,36.0145,1,PCM_16,99.93515902737646,11.576298192906648,151.18997756711053,18.62437893714688,117.1875,0.04705853834219858,0.006273444555103397
a0116.wav,2000,20.689,1,PCM_16,65.59780299308558,12.278121698593656,106.4241356657654,25.68121520352661,78.125,0.03250988618827161,0.00419745492970383
a0117.wav,2000,35.109,1,PCM_16,122.66812549435349,27.155630528539138,197.22356654032941,27.137401855246495,58.59375,0.050052366394927536,0.009970161588098684
a0118.wav,2000,30.8595,1,PCM_16,78.02151853160963,14.757529184479958,95.97556716514968,15.598407900406315,58.59375,0.04282751162190083,0.004077741265281252
a0119.wav,2000,35.736,1,PCM_16,102.89418469601179,14.223201968680629,167.7445962316321,16.19482025101806,234.375,0.04263392857142857,0.007472021895531376
a0120.wav,2000,36.084,1,PCM_16,79.53276733634803,10.925332288840835,152.2043645443306,14.171073961492185,234.375,0.038941295434397165,0.006302116038904066
a0121.wav,2000,35.666,1,PCM_16,100.35183654722177,57.44728413383472,176.94023458713627,35.84451202972674,78.125,0.0404296875,0.008966349651278785
a0122.wav,2000,35.666,1,PCM_16,89.94256729162414,27.090064864800834,132.64356902899758,31.626487960832673,78.125,0.03555036272321429,0.004927562940182505
a0123.wav,2000,20.6195,1,PCM_16,83.2909431569366,17.554762083178296,136.12900589419283,13.823707222093558,58.59375,0.041274836033950615,0.01014092644658564
a0124.wav,2000,35.875,1,PCM_16,98.08988623440955,35.47120068955338,140.56193658631813,31.253927474470924,234.375,0.04408729499113475,0.013149952024250396
a0125.wav,2000,35.666,1,PCM_16,108.8564124145476,20.17601872513106,132.42400077788386,15.525270466808896,78.125,0.04365931919642857,0.006174665020969835
a0126.wav,2000,35.666,1,PCM_16,91.8699664248777,24.003726076312795,137.27992740977066,29.22446976021423,234.375,0.039177594866071426,0.005938365762529421
a0127.wav,2000,35.5965,1,PCM_16,109.56644435143122,21.580697541873217,125.45323979453202,31.63910140955311,78.125,0.05577566964285714,0.008300851590338226
a0128.wav,2000,35.666,1,PCM_16,169.52304465916896,34.02361352650805,261.17571484052166,28.523340951228604,234.375,0.09345703125,0.013412671644940631
a0129.wav,2000,36.293,1,PCM_16,99.67990094219589,14.243515779045538,129.37474919371152,24.890115777776757,78.125,0.04588124449823944,0.009527065962982728
a0130.wav,2000,35.5965,1,PCM_16,134.66896765587762,44.484580419836874,181.37362982729246,37.06265127483781,234.375,0.056026785714285716,0.012447734478875216
a0131.wav,2000,19.4555,1,PCM_16,129.78278305801214,28.010477717540212,201.73323707657346,27.678496906657177,78.125,0.045365182976973686,0.005234541868068051
a0132.wav,2000,30.6215,1,PCM_16,67.01938734360667,10.358025681511336,84.75783629509996,25.04618174438009,58.59375,0.0380615234375,0.004108459486710667
a0133.wav,2000,36.1535,1,PCM_16,110.55918520301017,41.976127040970844,177.97363877496466,46.53491969507195,234.375,0.03611218089788732,0.007632230462019068
a0134.wav,2000,35.9445,1,PCM_16,94.79686972705095,22.185888435493172,139.65717755445303,23.47852038345648,234.375,0.035807291666666664,0.0072001549872673055
a0135.wav,2000,35.5965,1,PCM_16,102.87782407602975,22.46002051857471,137.37074599293456,29.619017076748005,58.59375,0.03652692522321429,0.007827721384088616
a0136.wav,2000,30.79,1,PCM_16,83.88933198101377,16.853693293052398,100.559201064941,25.018787602090857,78.125,0.044122869318181816,0.005476987505393175
a0137.wav,2000,35.8055,1,PCM_16,115.99521636948154,21.32629307189915,175.53954557576185,25.126198199294464,78.125,0.04503348214285714,0.004800982441562067
a0138.wav,2000,21.0375,1,PCM_16,218.01876203986856,16.28601465612583,235.28651346274364,17.873792046128994,78.125,0.13080054593373494,0.0185108851768609
a0139.wav,2000,31.138,1,PCM_16,82.74464603467257,29.70496817417984,115.52966902837892,38.79387136702475,234.375,0.04233638575819672,0.004697049331026145
a0140.wav,2000,35.666,1,PCM_16,86.66665312903375,15.78728530195128,111.27979514364948,24.387245395420614,78.125,0.03336356026785714,0.007135649859643382
a0141.wav,2000,30.8595,1,PCM_16,92.3646586083827,22.166530750662098,123.49414681541045,24.585746803608295,78.125,0.0459791451446281,0.005716167004762391
a0142.wav,2000,35.666,1,PCM_16,130.4097133613039,50.89648808514754,172.43779277916198,44.04045208416434,58.59375,0.041845703125,0.00827606367799735
a0143.wav,2000,35.666,1,PCM_16,77.34794023690132,14.243900423326625,100.63592639476185,17.479227598357618,78.125,0.03864397321428571,0.004483752722004001
a0144.wav,2000,36.293,1,PCM_16,94.29617130866312,58.49420926051018,141.95330955018665,46.0916634617675,234.375,0.034423828125,0.004566441847758135
a0145.wav,2000,36.293,1,PCM_16,95.06363691447142,17.775309669795575,125.29592281787077,24.448752266986393,58.59375,0.03224031690140845,0.004796057410781082
a0146.wav,2000,30.6505,1,PCM_16,69.05882430744056,15.067564804730992,99.49470963905063,28.098105212424855,234.375,0.032572428385416664,0.0035054353524275354
a0147.wav,2000,35.666,1,PCM_16,268.7803426154112,27.479022885800017,306.37078043059904,34.66974703793009,234.375,0.1434605189732143,0.028287153489171962
a0148.wav,2000,36.084,1,PCM_16,70.76934571955493,26.368786525940624,102.79463257859939,35.90017825585499,78.125,0.03125346298758865,0.003004061394761662
a0149.wav,2000,35.8055,1,PCM_16,79.61281830692671,13.194894786438544,117.18402448413534,22.44438746704004,58.59375,0.04132603236607143,0.007545533405799292
a0150.wav,2000,36.0145,1,PCM_16,74.94460852824263,18.163792410538186,125.14354880229124,22.04032017135087,234.375,0.029109873670212765,0.00301258425040244
a0151.wav,2000,35.5965,1,PCM_16,120.19869855106657,28.982831548861256,194.9555277916874,31.586895633769,234.375,0.05586983816964286,0.010424885200036798
a0152.wav,2000,35.5965,1,PCM_16,118.38781962603805,21.957076919394833,152.67563482015944,22.28102789923272,78.125,0.060794503348214284,0.00964498877301909
a0153.wav,2000,30.6505,1,PCM_16,99.7888581515645,13.70728442280723,130.35843137160705,18.09174507308678,78.125,0.05243733723958333,0.007508080641657304
a0154.wav,2000,30.8595,1,PCM_16,91.2999451727333,34.086907921569804,120.3532608590664,43.71915988767962,234.375,0.03723043646694215,0.004499007817002959
a0155.wav,2000,35.736,1,PCM_16,131.28667385270506,21.255778156232598,162.36550615396797,22.89506227851775,78.125,0.05734165736607143,0.01068643116753797
a0156.wav,2000,20.759,1,PCM_16,109.65901378936317,28.897178066256306,183.67712450207986,23.499269383217303,78.125,0.037883479420731704,0.006551846361910258
a0157.wav,2000,35.9445,1,PCM_16,140.8656853899056,61.3642312439377,175.08846776235347,35.477415020348325,78.125,0.06944675310283688,0.018604684805060504
a0158.wav,2000,20.8285,1,PCM_16,93.20771563019323,57.106369685896894,162.94981799536703,46.07729249144695,234.375,0.035579030106707314,0.022119018665441886
a0159.wav,2000,35.736,1,PCM_16,98.79635748132215,45.60306354204371,129.1283732511888,42.862629422113905,234.375,0.050962611607142855,0.008250434661153628
a0160.wav,2000,35.5965,1,PCM_16,75.61056189405328,13.129478389291476,115.95921567110831,26.040341760584802,117.1875,0.03423549107142857,0.005786871725360986
a0161.wav,2000,35.875,1,PCM_16,78.82546275638875,8.321368577661277,111.73248106053121,14.439529256872556,117.1875,0.03944689162234043,0.007316667509222593
a0162.wav,2000,20.6195,1,PCM_16,114.63651195986519,30.224278217611424,159.18652709771575,30.53296303117933,78.125,0.04220317322530864,0.0068984898620502175
a0163.wav,2000,30.6505,1,PCM_16,75.37387236536041,24.337155914595144,93.72739725937218,31.653859064083168,78.125,0.04320068359375,0.005006157937475336
a0164.wav,2000,36.293,1,PCM_16,110.67289603105615,17.05852636530254,178.64109208411188,26.575334195836668,78.125,0.057273327464788734,0.01740513252978906
a0165.wav,2000,30.8595,1,PCM_16,88.9014665425708,32.8600207398201,122.15571752935915,46.73925477738563,234.375,0.046778150826446284,0.0108840699940223
a0166.wav,2000,35.736,1,PCM_16,157.07490089055094,69.14144926458988,213.14132939795903,52.9207408517789,234.375,0.05387486049107143,0.015699330852509335
a0167.wav,2000,35.5965,1,PCM_16,68.8075634475516,11.160390115622555,100.31796257787748,14.325580433783339,78.125,0.037984793526785715,0.005048964538526289
a0168.wav,2000,35.5965,1,PCM_16,92.21407102871362,24.452976582819087,134.40316245669436,28.463645334199487,78.125,0.031033761160714286,0.006058925127647841
a0169.wav,2000,35.5965,1,PCM_16,72.11383678773008,29.61616615403671,104.47407486685209,34.988086869010374,234.375,0.026499720982142858,0.0035537075720433516
a0170.wav,2000,35.5965,1,PCM_16,91.50809968085309,31.27012065058848,136.0326692597675,38.18330930377557,234.375,0.03572823660714286,0.0050629249061889025
a0171.wav,2000,35.5965,1,PCM_16,90.19662107290328,13.24142621563295,90.46050983784056,10.922290990881146,78.125,0.037346540178571426,0.004288419142426638
a0172.wav,2000,35.736,1,PCM_16,99.97328416162574,17.94309240806399,138.62793644937747,27.764368953673902,234.375,0.05205426897321429,0.00553741828779791
a0173.wav,2000,20.689,1,PCM_16,73.2191117276035,14.889946330026035,115.79730591059524,23.107070977899664,78.125,0.03052662037037037,0.003340103119390971
a0174.wav,2000,21.177,1,PCM_16,97.20092688108038,8.611017194575762,120.20360163280583,7.329430636952081,78.125,0.04893401731927711,0.006745434219389107
a0175.wav,2000,30.581,1,PCM_16,107.84072213466773,41.92769581424433,137.76448579136814,48.555581956231585,234.375,0.044596354166666664,0.005231044842338
a0176.wav,2000,35.666,1,PCM_16,102.82813142720036,28.46082028636986,161.89680678954164,38.26399253826921,78.125,0.04701102120535714,0.015008487554564118
a0177.wav,2000,35.736,1,PCM_16,71.65283966649903,7.330546452082742,108.03288400496585,15.691600470818859,58.59375,0.04075404575892857,0.004583610114644279
a0178.wav,2000,35.666,1,PCM_16,118.53647932836279,48.52478698189611,154.6677421559793,58.202091683263355,78.125,0.04875837053571429,0.01690907780786434
a0179.wav,2000,30.8595,1,PCM_16,72.01707552699291,15.483704459940858,90.67800900542643,24.994159780288566,78.125,0.044316567665289255,0.005193736031942528
a0180.wav,2000,36.0145,1,PCM_16,104.98117663763846,41.54493521025693,154.95101058747898,45.769781001750026,234.375,0.044066517065602835,0.009348093660894514
